Review # (roughly),Artist Name,Album Name,Melon's Rating,Link To Review
1456,Sleaford Mods,English Tapas,6,https://www.youtube.com/watch?v=QUGTCKrC-qc
1455,Blanck Mass,World Eater,7,https://www.youtube.com/watch?v=lpA54RhgWEA
1454,Xiu Xiu,FORGET,8,https://www.youtube.com/watch?v=otyLHbEfRDQ
1453,King Gizzard and the Lizard Wizard,Flying Microtonal Banana,8,https://www.youtube.com/watch?v=i1UVfTixFKw
1452,Power Trip,Nightmare Logic,7,https://www.youtube.com/watch?v=9NliOip-0tY
1451,Pissed Jeans,Why Love Now,7,https://www.youtube.com/watch?v=mlDLwLq3q-s
1450,Thundercat,Drunk,6,https://www.youtube.com/watch?v=zPMU0w-XaPw
1449,Dirty Projectors,Dirty Projectors,7,https://www.youtube.com/watch?v=8grYlwFrN9o
1448,Jens Lekman,Life Will See You Now,6,https://www.youtube.com/watch?v=GUerNUwHLS0
1447,Sun Kil Moon,Common As Light and Love Are Red Valleys of Blood,9,https://www.youtube.com/watch?v=ySP4iNetZqU
1446,Future,FUTURE,5,https://www.youtube.com/watch?v=Jr9jPD4nUBI
1445,Jonwayne,Rap Album Two,7,https://www.youtube.com/watch?v=dvcM8-25H38
1444,Lupe Fiasco,DROGAS Light,6,https://www.youtube.com/watch?v=ZHndE4sxrh4
1443,ROSALÍA,Los Ángeles,8,https://www.youtube.com/watch?v=4EXtbijQOgY
1442,Jesca Hoop,Memories Are Now,7,https://www.youtube.com/watch?v=mubiVMY-EpM
1441,Quelle Chris,"Being You Is Great, I Wish I Could Be You More Often",8,https://www.youtube.com/watch?v=WcuNF95EUls
1440,Iron Reagan,Crossover Ministry,6,https://www.youtube.com/watch?v=jxSVnQed0OY
1439,Big Sean,I Decided.,6,https://www.youtube.com/watch?v=jbxpNHEWfao
1438,Sampha,Process,8,https://www.youtube.com/watch?v=ORRDA5YFhcc
1437,Bedwetter,Volume 1: Flick Your Tongue Against Your Teeth and Describe the Present.,6,https://www.youtube.com/watch?v=BDnYIjhaSzc
1436,Ty Segall,Ty Segall,6,https://www.youtube.com/watch?v=oDEEOvaaBNE
1435,Migos,Culture,7,https://www.youtube.com/watch?v=WVuO8d3fgOc
1434,Neil Cicierega,Mouth Moods,9,https://www.youtube.com/watch?v=w_jO52l-8ok
1433,William Basinski,A Shadow in Time,7,https://www.youtube.com/watch?v=sj-0ya-ePq0
1432,Foxygen,Hang,7,https://www.youtube.com/watch?v=Su7lhOHdGEY
1431,The Flaming Lips,Oczy Mlody,5,https://www.youtube.com/watch?v=7jxJ-R8w5ro
1430,Wiley,Godfather,8,https://www.youtube.com/watch?v=dPd6iYPtwCA
1429,Yucky Duster,Duster's Lament,7,https://www.youtube.com/watch?v=s_uW6a9xwmo
1428,Code Orange,Forever,8,https://www.youtube.com/watch?v=m8rY_gfWOsI
1427,The xx,I See You,6,https://www.youtube.com/watch?v=j2ngzOddzew
1426,Makaya McCraven,Highly Rare,7,https://www.youtube.com/watch?v=aXHFPuiFjzA
1425,Run the Jewels,Run the Jewels 3,8,https://www.youtube.com/watch?v=ktFcXYmy2Fc
1424,Nine Inch Nails,Not the Actual Events,8,https://www.youtube.com/watch?v=avhktqd82tg
1423,Kid Cudi,"Passion, Pain & Demon Slayin'",4,https://www.youtube.com/watch?v=IAHgAEpNF5I
1422,Little Simz,Stillness in Wonderland,5,https://www.youtube.com/watch?v=2cx5XI8cjiA
1421,Injury Reserve,Floss,8,https://www.youtube.com/watch?v=jGfK-R4rKxY
1420,Ab-Soul,Do What Thou Wilt.,7,https://www.youtube.com/watch?v=W4A0ViBBnrk
1419,J. Cole,4 Your Eyez Only,6,https://www.youtube.com/watch?v=c_A7jwZypEQ
1418,Childish Gambino,"""Awaken, My Love!""",7,https://www.youtube.com/watch?v=BwC-hYrfKV4
1417,The Weeknd,Starboy,5,https://www.youtube.com/watch?v=9D3xjKDBsyI
1416,Bruno Mars,24K Magic,7,https://www.youtube.com/watch?v=aqiM-PY4MpI
1415,Metallica,Hardwired...To Self-Destruct,6,https://www.youtube.com/watch?v=Y7cCytQCaAM
1414,Justice,Woman,5,https://www.youtube.com/watch?v=U_PyyvgFLLI
1413,Sleigh Bells,Jessica Rabbit,7,https://www.youtube.com/watch?v=VvaS80m7L70
1412,A Tribe Called Quest,We got it from Here... Thank You 4 Your service,9,https://www.youtube.com/watch?v=k0vMdRfwFxY
1411,Common,Black America Again,5,https://www.youtube.com/watch?v=9pXNow58ECU
1410,CZARFACE,A Fistful of Peril,6,https://www.youtube.com/watch?v=Yv4z3I-Auww
1409,A$AP Mob,Cozy Tapes Vol. 1 Friends,5,https://www.youtube.com/watch?v=-1xtW1YAfUo
1408,Marching Church,Telling It Like It Is,7,https://www.youtube.com/watch?v=JN5QgkI0RpM
1407,Shelley FKA DRAM,BIG BABY D.R.A.M.,7,https://www.youtube.com/watch?v=bv_MI60ZMUQ
1406,NxWorries,Yes Lawd!,7,https://www.youtube.com/watch?v=mef_vPjiRU4
1405,Kero Kero Bonito,Bonito Generation,8,https://www.youtube.com/watch?v=vfMP52k1Dv4
1404,Korn,The Serenity of Suffering,4,https://www.youtube.com/watch?v=sKTSgxz-aKg
1403,Lady Gaga,Joanne,6,https://www.youtube.com/watch?v=zebg8WhUU3Y
1402,American Football,American Football,5,https://www.youtube.com/watch?v=uw4Ikdcjpgg
1401,The Dillinger Escape Plan,Dissociation,7,https://www.youtube.com/watch?v=E6WtycT5NQ8
1400,The Game,1992,5,https://www.youtube.com/watch?v=-0rkRvKZAcM
1399,Jeff Rosenstock,WORRY.,8,https://www.youtube.com/watch?v=wqBQhv6OUMg
1398,Crying,Beyond the Fleeting Gales,8,https://www.youtube.com/watch?v=-hnhEGWxbOY
1397,Wormrot,Voices,7,https://www.youtube.com/watch?v=YBDMukNKBKg
1396,Conor Oberst,Ruminations,8,https://www.youtube.com/watch?v=kAOw5dpeaus
1395,Green Day,Revolution Radio,3,https://www.youtube.com/watch?v=w159jTHrzt4
1394,Banks,The Altar,5,https://www.youtube.com/watch?v=ti-uAwBKP90
1393,The Wytches,All Your Happy Life,6,https://www.youtube.com/watch?v=6qadB8VyBRo
1392,Regina Spektor,Remember Us to Life,8,https://www.youtube.com/watch?v=vdmzHJ8QsJs
1391,Nicolas Jaar,Sirens,6,https://www.youtube.com/watch?v=P8yjUYbfRb8
1390,Oathbreaker,Rheia,4,https://www.youtube.com/watch?v=8yVjQqOESzI
1389,Solange,A Seat at the Table,8,https://www.youtube.com/watch?v=pB85HT19h4w
1388,Bon Iver,"22, A Million",5,https://www.youtube.com/watch?v=BjLa2rN4AzA
1387,Danny Brown,Atrocity Exhibition,9,https://www.youtube.com/watch?v=yrmgkbBSTKE
1386,Mick Jenkins,The Healing Component,5,https://www.youtube.com/watch?v=cmfv7f-0Mbk
1385,Neurosis,Fires Within Fires,8,https://www.youtube.com/watch?v=arcOA1XQZMU
1384,Mac Miller,The Divine Feminine,4,https://www.youtube.com/watch?v=vDzb4npeozE
1383,Touché Amoré,Stage Four,8,https://www.youtube.com/watch?v=RYWCHEJV_CI
1382,Street Sects,End Position,8,https://www.youtube.com/watch?v=PyLi_BCFYsI
1381,Preoccupations,Preoccupations,8,https://www.youtube.com/watch?v=L-ZQEUZxtZM
1380,Wilco,Schmilco,6,https://www.youtube.com/watch?v=1qGj_m4V3Ms
1379,Swain,The Long Dark Blue,8,https://www.youtube.com/watch?v=7X6qA1k3W7Q
1378,M.I.A.,AIM,4,https://www.youtube.com/watch?v=vlls8lQNgi4
1377,clipping.,Splendor & Misery,8,https://www.youtube.com/watch?v=J_LvLhFq2IU
1376,Nick Cave & The Bad Seeds,Skeleton Tree,8,https://www.youtube.com/watch?v=Vz2YokGxlT4
1375,Isaiah Rashad,The Sun's Tirade,6,https://www.youtube.com/watch?v=DY_SrcWzRak
1374,Angel Olsen,My Woman,8,https://www.youtube.com/watch?v=iAfxeKWphdg
1373,Travis Scott,Birds in the Trap Sing McKnight,3,https://www.youtube.com/watch?v=f8oMW4yqh_o
1372,Carly Rae Jepsen,E•MO•TION: Side B,8,https://www.youtube.com/watch?v=TtqyDOj5Js4
1371,Glass Animals,How to Be a Human Being,6,https://www.youtube.com/watch?v=fWxQJiyLK1k
1370,Young Thug,Jeffery,7,https://www.youtube.com/watch?v=GloclhybVlQ
1369,Vince Staples,Prima Donna,7,https://www.youtube.com/watch?v=MdGbp6dtNhY
1368,Frank Ocean,Blonde,8,https://www.youtube.com/watch?v=iKvC10hmVnU
1367,AJJ,The Bible 2,5,https://www.youtube.com/watch?v=eLfbvBCavtM
1366,Crystal Castles,Amnesty (I),4,https://www.youtube.com/watch?v=EmAp9HUWu_0
1365,Frank Ocean,Endless,8,https://www.youtube.com/watch?v=J6CCJNs-Iso&t=0s
1364,KA,Honor Killed the Samurai,8,https://www.youtube.com/watch?v=dnkjfA3anDk
1363,PARTYNEXTDOOR,PARTYNEXTDOOR 3 (P3),4,https://www.youtube.com/watch?v=xmGcoPn08jg
1362,of Montreal,Innocence Reaches,5,https://www.youtube.com/watch?v=XkUtee1lF3I
1361,Rae Sremmurd,SremmLife 2,6,https://www.youtube.com/watch?v=dYPX3Y0XriU
1360,Oh Sees,A Weird Exits,8,https://www.youtube.com/watch?v=uIooSLzxH-8
1359,Lil Uzi Vert,The Perfect LUV Tape,3,https://www.youtube.com/watch?v=Pq3J2noL6tY
1358,Noname,Telefone,8,https://www.youtube.com/watch?v=S8BpvVYuqgk
1357,Descendents,Hypercaffium Spazzinate,5,https://www.youtube.com/watch?v=_OkqJVoI3fo
1356,DJ Khaled,Major Key,6,https://www.youtube.com/watch?v=EU1PzBC1LMY
1355,Ghoul,Dungeon Bastards,7,https://www.youtube.com/watch?v=Htt3TnkMwPY
1354,2814,Rain Temple,6,https://www.youtube.com/watch?v=Trb2KK-Ui7c
1353,Bones,PaidProgramming2,6,https://www.youtube.com/watch?v=f1vo4v11Qck&t=1s
1352,Gucci Mane,Everybody Looking,6,https://www.youtube.com/watch?v=5IPI4P2IRmA
1351,Lil Yachty,Summer Songs 2,5,https://www.youtube.com/watch?v=Cqf5i2t2Hkw
1350,The I.L.Y.'s,Scum with Boundaries,8,https://www.youtube.com/watch?v=wuXJWdS9vNc
1349,Clams Casino,32 Levels,7,https://www.youtube.com/watch?v=T8awRqOAZMc
1348,BADBADNOTGOOD,IV,7,https://www.youtube.com/watch?v=uw9gtldMQfs
1347,Schoolboy Q,Blank Face LP,5,https://www.youtube.com/watch?v=T0TQ5e75qx8
1346,Logic,Bobby Tarantino,5,https://www.youtube.com/watch?v=IIH01362IH8
1345,The Avalanches,Wildflower,7,https://www.youtube.com/watch?v=jV4EmFzc47A
1344,Bat For Lashes,The Bride,5,https://www.youtube.com/watch?v=3OzfNaYcoVo
1343,Kemba,Negus,7,https://www.youtube.com/watch?v=vv9_gySpshg
1342,Blood Orange,Freetown Sound,6,https://www.youtube.com/watch?v=SCJ57ntrIQQ
1341,Riff Raff,The Peach Panther,4,https://www.youtube.com/watch?v=7A3P3bGcC8c
1340,Deerhoof,The Magic,7,https://www.youtube.com/watch?v=6k5bkCY0ims
1339,Red Hot Chili Peppers,The Getaway,5,https://www.youtube.com/watch?v=osgQqOgJGtw
1338,case/lang/veirs,case/lang/veirs,7,https://www.youtube.com/watch?v=_PXWBSJGAag
1337,Nails,You Will Never Be One of Us,8,https://www.youtube.com/watch?v=ETXH-YdlXUE
1336,YG,Still Brazy,8,https://www.youtube.com/watch?v=-R0ZrESv178
1335,Swans,The Glowing Man,9,https://www.youtube.com/watch?v=tZv3A6_wxrI
1334,Show Me The Body,Body War,8,https://www.youtube.com/watch?v=2QSAf3CP7Mo
1333,clipping.,Wriggle,7,https://www.youtube.com/watch?v=ziYDeoP0ai8
1332,Jon Bellion,The Human Condition,5,https://www.youtube.com/watch?v=ddkcwXO8Wk4
1331,Kodak Black,Lil B.I.G. Pac,3,https://www.youtube.com/watch?v=yD2k3gOj9U4
1330,Apathy,Handshakes With Snakes,7,https://www.youtube.com/watch?v=wk0nPWE6wfY
1329,Vic Mensa,There's Alot Going On,5,https://www.youtube.com/watch?v=Ar0B5Qcpqgc
1328,Xenia Rubinos,Black Terry Cat,8,https://www.youtube.com/watch?v=DVcxvDjmL3E
1327,The Strokes,Future Present Past,3,https://www.youtube.com/watch?v=x8VimAqOqZc
1326,Joey Purp,iiiDrops,7,https://www.youtube.com/watch?v=4WUd8aqZ6UY
1325,Flume,Skin,5,https://www.youtube.com/watch?v=eImoMBuxLyk
1324,Flume,Skin,5,https://www.youtube.com/watch?v=eImoMBuxLyk
1323,Olga Bell,Tempo,7,https://www.youtube.com/watch?v=cAUErg7-dGg
1322,Car Seat Headrest,Teens of Denial,8,https://www.youtube.com/watch?v=73Kl42LqEqM
1321,Marissa Nadler,Strangers,8,https://www.youtube.com/watch?v=EEyuuVLuElc
1320,Gorguts,Pleiades' Dust,8,https://www.youtube.com/watch?v=MCAtnOD59Rw
1319,Kvelertak,Nattesferd,6,https://www.youtube.com/watch?v=kgTq2cC2kUM
1318,Chance The Rapper,Coloring Book,7,https://www.youtube.com/watch?v=hYHaK_6IOAk
1317,Modern Baseball,Holy Ghost,7,https://www.youtube.com/watch?v=508UImyIFu0
1316,Radiohead,A Moon Shaped Pool,8,https://www.youtube.com/watch?v=S35v1xtzdbk
1315,Vektor,Terminal Redux,8,https://www.youtube.com/watch?v=f54M6_5201I
1314,KAYTRANADA,99.9%,6,https://www.youtube.com/watch?v=lgnyb1PGcWk
1313,Death Grips,Bottomless Pit,9,https://www.youtube.com/watch?v=IQjPWxS59rA
1312,Skepta,Konnichiwa,7,https://www.youtube.com/watch?v=SDvIm8A9_-I
1311,James Blake,The Colour in Anything,5,https://www.youtube.com/watch?v=WOCe4jXeDcY
1310,ANOHNI,Hopelessness,6,https://www.youtube.com/watch?v=Ml54onIX-LU
1309,Drake,Views,4,https://www.youtube.com/watch?v=4_U0dGWBHyY
1308,King Gizzard and the Lizard Wizard,Nonagon Infinity,8,https://www.youtube.com/watch?v=NGUVt3g2J7I
1307,Aesop Rock,The Impossible Kid,8,https://www.youtube.com/watch?v=kTqcOApCL8M
1306,Beyoncé,Lemonade,8,https://www.youtube.com/watch?v=mkUxFB6jbDc
1305,Spark Master Tape,Silhouette of a Sunkken City,2,https://www.youtube.com/watch?v=7p4aLyHdp04
1304,A$AP Ferg,Always Strive and Prosper,2,https://www.youtube.com/watch?v=fkZ_8Zvy9Y0
1303,Xiu Xiu,Plays The Music of Twin Peaks,9,https://www.youtube.com/watch?v=SdfSu2LKucs
1302,PJ Harvey,The Hope Six Demolition Project,7,https://www.youtube.com/watch?v=RgzSqtBoP2Y
1301,Sturgill Simpson,A Sailor's Guide to Earth,8,https://www.youtube.com/watch?v=h_vuv0Oq6jQ
1300,Lil Uzi Vert,Lil Uzi Vert vs. The World,4,https://www.youtube.com/watch?v=4EvKa3-baDI
1299,Tim Hecker,Love Streams,5,https://www.youtube.com/watch?v=fn6CgvrVAmw
1298,Parquet Courts,Human Performance,7,https://www.youtube.com/watch?v=vruPJVIfa2s
1297,Deakin,Sleep Cycle,7,https://www.youtube.com/watch?v=bRXD2P6UV7M
1296,M83,Junk,3,https://www.youtube.com/watch?v=LpX2hzik6Rw
1295,Deftones,Gore,4,https://www.youtube.com/watch?v=bfsooZS6v50
1294,Woods,City Sun Eater in the River Of Light,7,https://www.youtube.com/watch?v=LKQqAr4D9Qg
1293,Babyfather,BBF Hosted by DJ Escrow,6,https://www.youtube.com/watch?v=ollymEkLEyk
1292,Ash Koosha,I AKA I,6,https://www.youtube.com/watch?v=5aJQIfMufns
1291,Black Mountain,IV,7,https://www.youtube.com/watch?v=AYfYvYdlxmc
1290,BABYMETAL,Metal Resistance,6,https://www.youtube.com/watch?v=GlAsfhqp7E8
1289,Weezer,Weezer (White Album),8,https://www.youtube.com/watch?v=TJNRymZmcfY
1288,Explosions in the Sky,The Wilderness,4,https://www.youtube.com/watch?v=Q7PJ9zTAqQQ
1287,Moonsorrow,Jumalten Aika,8,https://www.youtube.com/watch?v=iEO6FWFByFY
1286,Open Mike Eagle & Paul White,Hella Personal Film Festival,7,https://www.youtube.com/watch?v=zfDFz8OmgzE
1285,The Body & Full of Hell,One Day You Will Ache Like I Ache,7,https://www.youtube.com/watch?v=cGmrG1JAYaQ
1284,Young Thug,Slime Season 3,5,https://www.youtube.com/watch?v=9MwGVZ9vIbI
1283,Zayn,Mind of Mine,4,https://www.youtube.com/watch?v=tdGi7dP5zwg
1282,Domo Genesis,Genesis,4,https://www.youtube.com/watch?v=jodE2aQpwNw
1281,Various Artists,Southern Family,8,https://www.youtube.com/watch?v=wPR7j3RQDYo
1280,The Drones,Feelin Kinda Free,8,https://www.youtube.com/watch?v=O-Q6A-xxPlY
1279,Iggy Pop,Post Pop Depression,7,https://www.youtube.com/watch?v=u_sQjEc8--c
1278,Baauer,Aa,6,https://www.youtube.com/watch?v=huLP9XM5bok
1277,Flatbush Zombies,3001: A Laced Odyssey,6,https://www.youtube.com/watch?v=pZzjXiRUDHw
1276,Lil Yachty,Lil Boat,7,https://www.youtube.com/watch?v=7bJL72EL-4U
1275,Denzel Curry,Imperial,8,https://www.youtube.com/watch?v=VStEfKTZd18
1274,Kendrick Lamar,untitled unmastered.,8,https://www.youtube.com/watch?v=f6zWp5Ix5mk
1273,Big Ups,Before A Million Universes,8,https://www.youtube.com/watch?v=ihEG6ut9bWU
1272,Kano,Made in the Manor,7,https://www.youtube.com/watch?v=qVG21PSiNKA
1271,Bas,Too High to Riot,5,https://www.youtube.com/watch?v=adbXzyNy2lk
1270,Lemon Demon,Spirit Phone,8,https://www.youtube.com/watch?v=Ln4zXfzJX3I
1269,Santigold,99¢,7,https://www.youtube.com/watch?v=Bn_CTDEucco
1268,Charli XCX,Vroom Vroom,8,https://www.youtube.com/watch?v=bLmPfVNEbYM
1267,Oranssi Pazuzu,Värähtelijä,7,https://www.youtube.com/watch?v=avUPRabkegM
1266,Macklemore & Ryan Lewis,This Unruly Mess I've Made,6,https://www.youtube.com/watch?v=4fVUAWDmvUw
1265,The 1975,"I Like It When You Sleep, for You Are So Beautiful Yet So Unaware of It",4,https://www.youtube.com/watch?v=zyVECdLF2pc
1264,Yung Lean,Warlord,3,https://www.youtube.com/watch?v=KoTfcR2QKGs
1263,Mr. Yote,The Terrible Tale Of Scurvy Jones,7,https://www.youtube.com/watch?v=J3dF8yhnsu0
1262,Matmos,Ultimate Care II,8,https://www.youtube.com/watch?v=orERYdw_JsU
1261,Various Artists,Star Wars Headspace,2,https://www.youtube.com/watch?v=mmoxvwDfyCc
1260,Animal Collective,Painting With,5,https://www.youtube.com/watch?v=UfpcP9JIxqo
1259,Wild Nothing,Life of Pause,5,https://www.youtube.com/watch?v=aZc8DokL7PI
1258,Kanye West,The Life of Pablo,8,https://www.youtube.com/watch?v=LxVfshdEKt4
1257,Bones,Useless,7,https://www.youtube.com/watch?v=9wxdMu-73hw
1256,Future,EVOL,6,https://www.youtube.com/watch?v=M082_esTTsc
1255,Lucinda Williams,The Ghosts of Highway 20,6,https://www.youtube.com/watch?v=oZCWposs7do
1254,Porches,Pool,5,https://www.youtube.com/watch?v=zVlcqnrWUT8
1253,Young Thug,I'm Up,5,https://www.youtube.com/watch?v=k5c3-No41Ww
1252,DIIV,Is the Is Are,6,https://www.youtube.com/watch?v=2RokOnZwjWc
1251,Majid Jordan,Majid Jordan,4,https://www.youtube.com/watch?v=C3MiVqatUl0
1250,Nevermen,Nevermen,7,https://www.youtube.com/watch?v=s7a8WB6lvHI
1249,Bloc Party,HYMNS,6,https://www.youtube.com/watch?v=tKXfLbBmYlo
1248,Massive Attack,Ritual Spirit,8,https://www.youtube.com/watch?v=yRQ1QZs7Q0w
1247,Rihanna,ANTI,4,https://www.youtube.com/watch?v=-s-U06o04KA
1246,Pop. 1280,Paradise,8,https://www.youtube.com/watch?v=VhZH6xAzlY8
1245,Ty Segall,Emotional Mugger,8,https://www.youtube.com/watch?v=CvPp5zP6ybA
1244,Chairlift,Moth,7,https://www.youtube.com/watch?v=NkEYtSa44z4
1243,Savages,Adore Life,6,https://www.youtube.com/watch?v=wzI3LfeUGRw
1242,Jesu/Sun Kil Moon,Jesu/Sun Kil Moon,6,https://www.youtube.com/watch?v=3lTOkT7BaD4
1241,Megadeth,Dystopia,4,https://www.youtube.com/watch?v=MYpS04XovqU
1240,Daughter,Not To Disappear,3,https://www.youtube.com/watch?v=YFQvT0-mefs
1239,Anderson .Paak,Malibu,7,https://www.youtube.com/watch?v=Kr_akDq7CMY
1238,Hinds,Leave Me Alone,6,https://www.youtube.com/watch?v=3EhF9CZmPHs
1237,David Bowie,★ [Blackstar],9,https://www.youtube.com/watch?v=AZD9mJ_yGIQ
1236,Krallice,Hyperion,7,https://www.youtube.com/watch?v=kXv60xh04aA
1235,Baroness,Purple,8,https://www.youtube.com/watch?v=82-PFGvojgU
1234,Lil Ugly Mane,Oblivion Access,5,https://www.youtube.com/watch?v=JEWru_PBRoc
1233,Cage the Elephant,Tell Me I'm Pretty,6,https://www.youtube.com/watch?v=-mQ5Rj2pyKM
1232,Pusha T,King Push - Darkest Before Dawn: The Prelude,7,https://www.youtube.com/watch?v=Oi-8UNm9d7U&t=474s
1231,Willow,Ardipithecus,3,https://www.youtube.com/watch?v=Numr-bT7e6w
1230,Archy Marshall,A New Place 2 Drown,4,https://www.youtube.com/watch?v=aPS63VGQ8Bk
1229,Wiki,Lil Me,7,https://www.youtube.com/watch?v=1_TJwc1nFyo
1228,Kid Cudi,Speedin' Bullet 2 Heaven,0,miss this one
1227,Sunn O))),Kannon,6,https://www.youtube.com/watch?v=pNlMZ7FIz8o
1226,G-Eazy,When It's Dark Out,4,https://www.youtube.com/watch?v=nuxmYZM4wOA
1225,Coldplay,A Head Full of Dreams,5,https://www.youtube.com/watch?v=twoje8x5-R4
1224,Erykah Badu,But You Caint Use My Phone,6,https://www.youtube.com/watch?v=mciOgnITYyA
1223,SOPHIE,PRODUCT,8,https://www.youtube.com/watch?v=y-BGmO5CeHc
1222,Meridian Brothers,Los Suicidas,7,https://www.youtube.com/watch?v=uNb39wzdP9U
1221,Waka Flocka Flame,Flockaveli 1.5,7,https://www.youtube.com/watch?v=sNmdm1s4SyM
1220,Arca,Mutant,6,https://www.youtube.com/watch?v=5mBj9dN-8Po
1219,Freddie Gibbs,Shadow of a Doubt,7,https://www.youtube.com/watch?v=CfthjMEdEm8
1218,Adele,25,7,https://www.youtube.com/watch?v=kBBMds9cP6Y
1217,Cavanaugh,Time & Materials,6,https://www.youtube.com/watch?v=B184impG_HQ
1216,James Ferraro,Skid Row,4,https://www.youtube.com/watch?v=cICwHv2Pn-g
1215,BOOTS,AQUΛRIA,6,https://www.youtube.com/watch?v=7HGvtP1so68
1214,Oneohtrix Point Never,Garden of Delete,8,https://www.youtube.com/watch?v=5RUl-fZU2LQ
1213,King Gizzard and the Lizard Wizard,Paper Mâché Dream Balloon,7,https://www.youtube.com/watch?v=PlXuagqoP5I
1212,Justin Bieber,Purpose,5,https://www.youtube.com/watch?v=p0Mf2bOioec
1211,Anna von Hausswolff,The Miraculous,6,https://www.youtube.com/watch?v=Aj7zSILtOYg
1210,Revenge,Behold.Total.Rejection,6,https://www.youtube.com/watch?v=tqsAhkiDVW4
1209,Ty Dolla $ign,Free TC,6,https://www.youtube.com/watch?v=nL5cIxUHwG8
1208,Logic,The Incredible True Story,6,https://www.youtube.com/watch?v=WyLYH0s9rHM
1207,Grimes,Art Angels,7,https://www.youtube.com/watch?v=bRDENHaT2lI
1206,GoldLink,"And After That, We Didn't Talk",2,https://www.youtube.com/watch?v=2eRDcCJFhX0
1205,Busdriver,Thumbs,6,https://www.youtube.com/watch?v=kH4xS9EFZGE
1204,Iglooghost,Chinese Nü Year,8,https://www.youtube.com/watch?v=c4ehpj0Yk9E
1203,Twitching Tongues,Disharmony,3,https://www.youtube.com/watch?v=PC1_k2jhCTk&t=5s
1202,Kirk Knight,Late Knight Special,5,https://www.youtube.com/watch?v=DN7WJIVXX-M
1201,"MED, Blu & Madlib",Bad Neighbor,4,https://www.youtube.com/watch?v=ZcpAk1pu7MM
1200,Beach Slang,The Things We Do To Find People Who Feel Like Us,7,https://www.youtube.com/watch?v=Djrg-_jfGis
1199,Foxing,Dealer,3,https://www.youtube.com/watch?v=eq5naPgB3k8
1198,Car Seat Headrest,Teens of Style,7,https://www.youtube.com/watch?v=LiMbXbv2nI4
1197,Joanna Newsom,Divers,8,https://www.youtube.com/watch?v=GasAQC2TVcA
1196,Deerhunter,Fading Frontier,6,https://www.youtube.com/watch?v=nPtocY4kuLw
1195,Panopticon,Autumn Eternal,8,https://www.youtube.com/watch?v=IvKLOel4jhg
1194,Machine Gun Kelly,General Admission,3,https://www.youtube.com/watch?v=afMOGoaN47o
1193,The Game,The Documentary 2.5,8,https://www.youtube.com/watch?v=tvavZJRfxH8
1192,Neon Indian,VEGA INTL. Night School,7,https://www.youtube.com/watch?v=bSF5oUGtqqs
1191,Raury,All We Need,5,https://www.youtube.com/watch?v=HJr7UTqO2Q0
1190,Beach House,Thank Your Lucky Stars,5,https://www.youtube.com/watch?v=5yl6jZ0Ac0o
1189,Big K.R.I.T.,It's Better This Way,5,https://www.youtube.com/watch?v=_ygkBblLHTE
1188,Uncommon Nasa,Halfway,7,https://www.youtube.com/watch?v=ChDzL7bpI3M
1187,The Garden,haha,5,https://www.youtube.com/watch?v=Y65MsRxYYAs
1186,Protomartyr,The Agent Intellect,7,https://www.youtube.com/watch?v=B8b-IAwaudA
1185,Alex G,Beach Music,6,https://www.youtube.com/watch?v=ZLd80ase-GE
1184,The Game,The Documentary 2,6,https://www.youtube.com/watch?v=KfSSnCZCIqk
1183,Wavves,V,4,https://www.youtube.com/watch?v=Db-XqhdOaE8
1182,Loma Prieta,Self Portrait,7,https://www.youtube.com/watch?v=TdwoYwB_0hk
1181,Deafheaven,New Bermuda,6,https://www.youtube.com/watch?v=yE60qIXvHYg
1180,Kylesa,Exhausting Fire,7,https://www.youtube.com/watch?v=hVjTEGUsl_w
1179,Julia Holter,Have You in My Wilderness,9,https://www.youtube.com/watch?v=PTNTqWto9yA
1178,Fetty Wap,Fetty Wap,5,https://www.youtube.com/watch?v=aNVJtxegMJo
